id_municipio,cod_uf,prob_risco,em_risco
2904704,29,0.8637826854455934,1
1500107,15,0.8630587382011545,1
1301506,13,0.863020085971211,1
2930105,29,0.8630150728896789,1
2109270,21,0.8624812647534192,1
3162450,31,0.86240317092204,1
4305124,43,0.8622747032484407,1
3555406,35,0.8622394838633433,1
2414001,24,0.8621270688821376,1
4304606,43,0.8618571360343066,1
1503309,15,0.8613490411187412,1
2110401,21,0.8613475908599401,1
2925501,29,0.8609143662464764,1
1500404,15,0.8603203739653396,1
2407302,24,0.8601493164094685,1
2402204,24,0.8601201907865087,1
3302007,33,0.8596177713852358,1
2604205,26,0.8595771858412663,1
2701308,27,0.8594828074930583,1
1300839,13,0.8592748579337366,1
4314100,43,0.8592730594248243,1
2905503,29,0.859079175383584,1
4302600,43,0.8583364388267877,1
2908606,29,0.8579061673719568,1
2917300,29,0.8577694902177835,1
2919009,29,0.8570830876959835,1
1301852,13,0.8569995486550538,1
1712504,17,0.8563506477021292,1
2914505,29,0.856212578158838,1
2410108,24,0.8560350402946031,1
4301107,43,0.8560267816786653,1
2916104,29,0.8559947734348048,1
2908408,29,0.8552352073314606,1
1501709,15,0.8552351166635737,1
1703883,17,0.8550851986616345,1
1300805,13,0.8543002810774991,1
2800407,28,0.8538885342574897,1
2920007,29,0.8537951872001135,1
2404804,24,0.8535389188732044,1
4302709,43,0.8534686090545515,1
2909802,29,0.8533709179044934,1
1505536,15,0.8533089251168644,1
1500503,15,0.8531055247387723,1
3103603,31,0.8525868352256833,1
2404853,24,0.8525674047428821,1
2807600,28,0.8525390318711048,1
2800100,28,0.8521497561372486,1
4322400,43,0.8518676946260072,1
4202073,42,0.8516883046224909,1
2901700,29,0.8516029193102455,1
1718451,17,0.8514904228359894,1
4306601,43,0.8514524611115193,1
2920106,29,0.8513810497315725,1
2514602,25,0.8510168371645899,1
2915304,29,0.8509436602241964,1
1501956,15,0.8508367907323315,1
4314209,43,0.8505155214338509,1
4218301,42,0.849946732413784,1
4308805,43,0.8495314343591442,1
4315313,43,0.8492169761463766,1
1200450,12,0.8488689968883281,1
2907301,29,0.8487270997990802,1
4321600,43,0.848591054244918,1
2910701,29,0.8484815754930412,1
2407500,24,0.8483746203454429,1
2803708,28,0.8479162025088427,1
2911105,29,0.8478508944079045,1
2908507,29,0.8477780107519668,1
2411056,24,0.8474605438105449,1
2919926,29,0.8472148667118773,1
2110278,21,0.8471980161248215,1
2804607,28,0.8471217378475697,1
4320602,43,0.8469887552053067,1
2905800,29,0.8469188493720166,1
4202438,42,0.8468241485897239,1
1507151,15,0.8465480520431801,1
2210904,22,0.8460528921902065,1
2907400,29,0.8457615818712301,1
2912202,29,0.845501865320776,1
3301702,33,0.8453362464161914,1
1503804,15,0.8449663609720766,1
3303807,33,0.8447509364645749,1
1717008,17,0.84396931640086,1
4321493,43,0.8438655107877852,1
2402303,24,0.8438481383358859,1
2903953,29,0.8437983858707296,1
2905156,29,0.843627908895446,1
4320453,43,0.8431809373932774,1
2803906,28,0.8429839941661108,1
2929909,29,0.842394001666661,1
4303004,43,0.8423464912777917,1
2411700,24,0.8421456793408858,1
4109500,41,0.8419993966277236,1
2400109,24,0.8419881579726829,1
2108603,21,0.8419145301859117,1
4220000,42,0.8418835100389785,1
2914703,29,0.8414054777633011,1
